2562 5845 -3669
-316 3798 -3946
2837 6361 -3892
2655 5419 -3101
-1864 2058 -3443
118 2376 -2171
4303 5770 -2084
1719 3526 -1980
2218 4585 -2577
424 2872 -2347
268 4278 -3744
373 4808 -4131
2747 5320 -2748
2859 5298 -2620
2757 5390 -2771
2538 1884 238
1643 4156 -2483
-806 4469 -4602
-2091 1763 -3142
-447 4184 -4024
81 4428 -3826
567 5579 -4453
4956 5734 -1289
-1422 4116 -4622
-498 5177 -4829
-1051 4138 -4314
1424 5909 -3980
29 4203 -3541
661 4640 -3435
2898 5920 -2847
-98 2882 -2476
760 3850 -2640
609 6277 -4730
2155 4531 -2156
2009 5067 -2668
351 4651 -3501
1112 6159 -4137
2799 5689 -2535
4569 5899 -1431
-1615 2076 -2773
3681 5913 -2041
-2510 1593 -3008
28 4190 -3217
1923 4332 -1987
-1139 4342 -4097
775 6305 -4237
-1221 3259 -3294
3410 3127 6
3997 6034 -1735
-1204 3189 -3164
-3922 1538 -3784
-4260 -791 -2302
481 3158 -1963
-1769 2636 -3086
1195 3970 -2037
3662 5932 -1768
1791 5310 -2553
661 6616 -4195
2968 5923 -2162
-1545 3500 -3427
-1230 4482 -3884
-3660 1136 -3171
-5242 2146 -4884
3644 6084 -1739
515 5536 -3371
-2738 1616 -2838
-2772 1367 -2674
-1329 2058 -2195
660 5524 -3170
564 6821 -4034
58 4548 -2839
-5254 2268 -4712
-2932 1481 -2747
2372 2423 -21
-2719 3372 -3733
2730 6815 -2449
-1829 1958 -2303
-2912 1664 -2772
-4603 3722 -5013
-1000 5505 -3851
-1293 4136 -3201
4869 6243 -688
4547 5849 -643
-5726 2174 -4677
1872 5817 -2193
-4934 1013 -3508
4059 5580 -721
94 4872 -2647
-1617 3387 -2806
-2069 1557 -2060
-2046 1549 -2027
-2834 -572 -1335
-1942 4531 -3505
5060 4355 633
696 6465 -2972
741 6992 -3198
4721 5393 -81
-1026 5956 -3623
-5407 1944 -4049
-4083 1301 -2954
-2123 2150 -2268
-2734 1584 -2323
-552 5009 -2781
-1796 2047 -2002
673 6806 -2931
-3106 1791 -2585
-442 6954 -3554
3095 2105 703
-1290 5363 -3237
5981 4701 1071
35 5182 -2392
-2600 3409 -2987
-1778 4931 -3225
-857 5387 -2916
5292 4095 1003
3403 5860 -800
1146 7065 -2537
-52 5165 -2318
3890 6331 -714
2523 7041 -1739
-1955 3159 -2419
-15 5911 -2577
-2527 3389 -2802
-3230 1944 -2544
-706 3011 -1662
-869 5661 -2867
3343 5934 -760
3968 6790 -774
-1962 2736 -2164
-4535 1512 -2987
2897 6851 -1302
-2054 3270 -2372
-2208 5315 -3237
-1309 5693 -2905
-3221 5869 -3920
3478 6239 -644
-1947 2921 -2094
93 6153 -2266
3302 5868 -533
-1515 6619 -3196
2128 6011 -1150
3462 6309 -576
-1625 4457 -2407
828 6139 -1784
1247 2966 -437
-595 7001 -2747
4090 3247 863
-5285 2583 -3461
-2465 1354 -1657
-3264 5514 -3447
-5094 1687 -3017
-1129 5626 -2419
-1251 5071 -2270
3013 3764 206
3288 6786 -649
-1732 4380 -2247
-4670 5128 -3846
2390 4803 -387
-2052 2034 -1592
1620 6049 -1099
-848 5369 -2023
-3465 978 -1895
-1165 5739 -2223
-2228 6432 -2893
109 5959 -1664
-2345 6250 -2846
-2379 6116 -2798
-2218 6375 -2785
14 3990 -1094
-1496 5576 -2200
46 4234 -1129
-3348 4859 -2791
-4591 -1130 -1747
-196 4676 -1296
-4591 1417 -2391
-4908 902 -2384
-3898 1707 -2127
-2454 3622 -1959
1802 2621 147
4709 4300 1007
-1146 5718 -1873
-5774 3502 -3319
-1113 5697 -1814
194 6295 -1373
-3797 1745 -2016
-59 5859 -1338
-2992 4926 -2362
-1946 2564 -1385
-2861 4809 -2243
-4717 1383 -2273
-5360 1631 -2582
60 3477 -697
-4441 4559 -2784
-369 3753 -919
-446 4432 -1079
-5125 5018 -3115
-133 7505 -1537
2029 6899 -507
-1636 5135 -1663
-244 3062 -684
-336 3129 -730
72 6954 -1272
175 3580 -593
173 3638 -596
-1138 5754 -1499
-1210 6101 -1585
-1431 2489 -1017
-585 6316 -1343
-2042 2545 -1264
-922 3155 -912
-234 3267 -645
-2715 4524 -1842
-1018 5100 -1243
-2050 4286 -1499
3232 6552 228
-6113 2026 -2715
-6157 4108 -3028
-2176 5131 -1616
-2291 5407 -1694
-1287 4692 -1186
2527 6943 -30
3092 6374 278
-165 6291 -956
-96 3293 -499
-759 6218 -1155
3030 6338 290
-239 6431 -958
-2030 5456 -1504
63 7340 -942
1941 5597 8
-1303 6123 -1285
-2606 2466 -1301
-1992 6242 -1524
-46 6724 -845
759 6722 -532
-679 6630 -1040
-2191 4993 -1396
-1800 5541 -1297
-1020 6756 -1134
-2551 5176 -1515
-2464 5416 -1501
-437 3639 -556
1750 3175 304
1195 6477 -246
-2494 5050 -1437
-1507 5760 -1138
1072 7732 -384
-2369 5457 -1382
-758 6384 -878
-2483 4848 -1342
-5772 2287 -2282
-1887 5766 -1194
-1502 5711 -1033
-1413 6511 -1039
-2487 5250 -1311
-298 6602 -633
-1518 5954 -1003
-446 4222 -467
-780 6602 -748
-3115 3973 -1364
190 7046 -408
-5854 1146 -2106
813 6706 -144
4009 6798 967
892 4627 32
-725 6697 -631
1380 6741 93
1282 6715 73
-1051 6926 -714
301 3918 -92
-2328 3043 -933
-2958 3975 -1173
1233 2279 317
2247 6959 470
-310 6605 -355
263 7364 -187
2783 5088 742
-1982 5282 -841
2619 6779 643
2731 6928 684
-1412 7135 -658
-2336 5016 -892
-1691 5207 -666
472 7531 8
-1490 5486 -587
-5746 4486 -1926
1466 5955 378
1023 4554 264
-4703 4560 -1565
-4479 1565 -1443
-2460 6341 -824
-2194 6574 -720
250 7337 62
-1787 6483 -564
-1699 5263 -528
2409 6787 779
-1812 4952 -534
-2739 6086 -802
-2025 7157 -560
-4138 3810 -1231
-2007 5977 -538
2198 6745 781
-2835 3897 -791
-2125 6966 -501
-5451 1029 -1629
-1490 3848 -354
1207 6621 547
-2657 1264 -752
-1696 6818 -263
-3970 6314 -924
-4708 4609 -1199
916 6780 570
40 6619 320
-3391 6125 -680
204 7497 445
-3346 6103 -626
320 7272 505
659 6938 600
475 6993 559
2566 6812 1152
-1697 6191 -74
-2690 1457 -655
978 6746 754
-3347 2316 -750
1732 6959 1025
-4957 2966 -1115
2317 4421 1001
33 6915 610
1692 6977 1075
5108 3356 1675
-840 6674 399
-2810 1112 -645
297 6970 756
-2939 6241 -156
-1100 6469 365
-5445 4491 -965
-2485 2926 -344
-2666 3160 -352
-2737 6945 52
-1131 3382 83
-2607 2073 -441
-2544 3119 -300
-2653 3032 -326
-2512 2240 -375
-100 7051 828
-685 923 -60
618 4437 709
-6359 2291 -1307
-5612 4595 -806
439 7770 1136
-3759 3312 -491
-2770 3329 -239
-4069 1075 -858
205 5710 845
176 7064 1027
-2109 6730 433
-6434 2345 -1226
-3162 920 -633
-116 7144 1025
770 4564 862
-4222 1875 -731
182 7313 1154
-1905 2788 -23
-3053 3166 -232
-5005 2134 -837
121 6486 1061
86 7686 1272
-2809 1858 -345
2049 6101 1500
-2731 1851 -312
-7 6222 1071
-2450 5170 350
-2529 4714 260
93 7609 1374
2223 4349 1283
14 5911 1077
-1255 3328 331
-2041 7041 852
-2342 4904 402
5232 4160 1940
-1289 3720 434
-1621 2615 161
-133 6754 1310
-54 6154 1220
-4091 4829 95
-3243 1236 -440
-1314 6748 1115
-1960 7265 1097
-2934 1142 -375
-3666 3807 42
-769 6840 1300
-914 6692 1257
-6600 3194 -662
289 5516 1276
-2735 4642 481
-2475 5264 687
321 5317 1272
320 5297 1278
-2680 5316 693
-1700 6892 1268
324 7058 1717
-3296 1390 -321
1583 3124 1052
2147 2280 964
5180 4514 2090
-2990 1766 -147
-3221 2041 -117
-3922 2493 -134
-4459 5097 424
-4804 4896 331
-2921 5897 952
305 5127 1367
-819 5761 1334
-2579 2903 276
-2466 2931 312
-1866 3140 483
-4152 1201 -436
-2007 7118 1537
-3032 5576 948
310 7179 1985
-2791 1909 12
-767 3954 934
-4200 3698 258
-3228 5482 928
-3523 2249 -2
-2295 6753 1471
-2073 7045 1600
-2502 6190 1296
-1554 7539 1848
3272 6438 2386
-2876 5934 1190
201 4853 1422
-2354 6474 1462
-2614 6207 1354
-3731 2756 171
755 7173 2226
-3769 5566 1005
-4335 5649 940
-3044 2977 377
-4468 4646 646
-2886 6098 1350
-3026 5345 1124
-3183 5767 1234
-1920 6328 1634
167 4635 1455
-3163 5775 1284
671 3827 1298
-2835 6198 1504
3366 6414 2561
-5301 3978 463
-1564 7380 2177
-5277 3940 504
-1170 6470 1977
-940 7535 2414
-2117 6168 1792
393 4655 1645
-2594 6184 1760
-678 6655 2211
-3616 1935 174
-3450 593 -265
593 5947 2196
-3523 5990 1659
-4016 1003 -182
-1823 6277 2027
-1066 7091 2432
-3839 2417 374
819 5366 2075
-5763 3439 522
-4970 3302 583
852 5224 2056
-3267 1670 217
-1914 6246 2127
430 2864 1149
-1365 5063 1778
-2692 6229 2080
-2001 4433 1480
-1684 7211 2607
-2811 6436 2186
-3689 1950 335
-1616 2690 888
-1655 2987 1003
-2694 6196 2179
-2172 5517 1984
-2919 1216 165
-2121 5260 1908
-6375 4158 997
861 5284 2265
-2064 2355 745
-1690 6247 2397
-2160 6675 2535
-102 6837 2838
-3701 5932 2085
-1407 3843 1459
-2495 6108 2322
-1976 6746 2655
-1411 4194 1652
-2695 5944 2297
-1249 4605 1876
-4007 2304 609
-2579 6212 2472
-3876 5982 2268
-3791 5936 2272
960 5141 2377
-2743 6381 2608
-3697 6030 2394
-5207 3201 981
-2430 6102 2559
-2592 6190 2600
-1168 4138 1804
-3742 5982 2442
-2486 4757 2009
1298 6935 3347
-4953 3723 1352
-2676 6363 2797
-5066 3433 1242
-3899 894 130
363 2983 1458
-3135 6217 2762
-3968 5275 2263
1371 6918 3454
-2748 5847 2656
-684 4214 2019
-1551 4087 1909
-2861 6305 2932
386 2881 1461
-3745 6238 2887
312 3508 1795
-2292 2210 992
733 4382 2301
1290 6744 3580
-2924 6413 3194
-3667 5579 2744
-226 3881 2035
-662 4659 2434
-6143 4174 1912
278 2836 1534
-3096 6068 3131
1117 6284 3452
-5895 3054 1419
-6426 2835 1305
-4034 1283 558
-3577 1621 773
-2982 6439 3519
-3212 5289 2900
-4037 1516 752
-2924 1743 938
-3559 1430 758
-3253 1026 536
656 3135 1856
-4561 3278 1884
-4075 4897 2889
-4711 4803 2856
649 3810 2334
-5844 2750 1683
2366 6312 3956
-4107 1218 772
4906 4387 2786
-5401 4679 3046
-4022 4759 3155
-2467 5599 3726
-2628 1811 1243
-4132 1307 939
-5614 1842 1339
1404 3356 2231
-2617 4881 3364
860 2989 2015
-2546 1916 1384
-6944 2234 1753
-6909 1937 1576
4142 4188 2798
-3524 4240 3152
-3597 4107 3085
-1930 4869 3608
-2368 4855 3633
-5533 2257 1912
-2320 4817 3646
-4825 2194 1871
-4787 4287 3451
-2694 4623 3637
5236 4332 2952
-1552 2843 2280
-813 3689 2905
-7034 1721 1871
-4230 3323 2947
-4743 1651 1700
-1076 2370 1996
-5135 3304 3168
-53 5375 4437
-4724 1190 1466
-1946 4879 4293
-945 3334 2919
-4349 945 1297
-4238 986 1333
1251 4230 3531
4986 3206 2198
2252 4394 3600
-4286 3728 3893
-1119 2921 2777
1572 2453 2014
1352 4264 3700
-4844 2809 3263
5244 4484 3380
-3902 4087 4391
-3911 840 1382
-2253 1903 2143
-3080 4991 5273
-741 5065 4988
-4108 676 1349
-1698 2245 2510
5127 4468 3506
-4617 1876 2731
-747 2646 2815
-5570 2705 3806
-1035 5359 5695
-4116 731 1586
-3810 662 1485
5474 3513 2546
-276 4466 4808
-624 2961 3297
-1106 3074 3551
5303 3399 2492
5177 3497 2638
4793 4260 3579
5035 4490 3794
-5755 2367 4059
3309 3418 3047
2554 4927 4963
-610 2976 3573
123 4390 5039
-1529 2868 3753
-1061 1754 2358
1849 5061 5504
-3287 3775 5534
2223 2270 2128
2307 3363 3474
2345 3641 3835
1780 3851 4291
-3177 -548 316
-3167 -802 3
-1409 2689 4040
3929 2923 2549
-6233 -1412 353
-6252 -1411 388
4852 3219 2655
-664 2850 4291
876 3257 4300
-3050 -532 472
4536 4197 4275
-1247 3936 6372
-5059 888 3537
-4786 -1172 348
-3063 2935 5914
3252 3342 3709
-861 3512 5948
4578 4149 4444
-4720 1331 4475
2830 4473 5897
2697 2927 3462
-3126 -647 538
3909 3652 4107
1654 1853 2276
3984 3717 4279
-182 1475 2741
-4570 -1445 51
-168 1448 2742
-3523 360 2826
3382 3207 3926
-2400 2313 5941
1166 3544 6133
4511 4113 5118
2779 3851 5854
-5518 655 5275
2175 3748 6239
2255 2023 2637
1882 1658 2151
2234 2015 2695
3747 3397 4605
2013 2558 4225
-2947 -791 653
-436 2296 5787
-5815 -1579 1324
3112 2750 3906
-1396 1962 6116
3235 3438 5577
-70 2895 7404
-3790 -1379 107
-4975 -1983 -274
2469 2675 4629
-361 2452 6991
-653 1881 5840
-489 2334 6976
-1058 1869 6357
5646 3542 3841
2321 2593 4875
-4930 -1574 1028
-2593 1174 6495
-3364 -1247 225
-3400 -1089 760
1581 2854 6959
4163 2798 3636
-587 1691 6212
-757 1173 4827
165 960 2954
30 1156 3812
44 1143 3774
113 965 3135
-4035 -1363 945
-4045 -1361 1019
3189 2001 2487
-186 757 3047
1112 2205 6495
-497 581 2954
-1260 1123 6272
-4167 -1425 1205
-400 1341 5877
558 1387 4587
836 1924 6413
960 2129 7244
-302 1046 5045
-4182 -1785 5
-1374 1047 7538
-916 947 6261
59 1188 5647
888 939 2727
-2887 -1186 343
-3795 -1508 726
407 1132 4883
1508 1929 6578
-4375 -1656 1345
-985 697 5995
-316 424 3111
264 682 3178
217 1070 5628
-3022 -1152 1124
-4564 -1713 2001
-4539 -1754 1866
-5537 -1906 3940
1218 1538 6724
2090 1703 5384
5068 2918 4485
317 750 4527
-4277 -1785 1397
-2784 -1265 112
-4954 -1904 3220
2166 1585 5159
621 621 3024
1731 1500 6627
-2710 -1176 857
-3304 -1452 904
-4558 -2119 117
334 583 4636
2893 1729 4266
1569 1371 7529
465 493 3339
296 478 4246
1973 1410 6048
1946 1378 6008
-4064 -1885 593
-4243 -1950 963
512 585 5025
1869 1249 5423
-4000 -1859 796
-4533 -2035 2263
2026 1268 5172
2597 1410 2955
628 541 4765
-4739 -2288 152
-5253 -2485 1730
456 371 4511
1572 918 5348
-4289 -2077 1062
557 349 4694
-3002 -1475 898
3302 1660 5643
2456 1200 6071
-3239 -1626 713
2103 955 6105
2425 1152 2833
-3718 -1923 1259
-3684 -1916 1024
1387 522 4496
-3998 -2081 564
2153 840 4702
2097 794 4579
2208 810 4808
396 -106 4826
-4356 -2424 1774
-4081 -2351 2520
-2847 -1591 1052
-6049 -3421 2521
1502 510 2894
-3936 -2402 3093
-3581 -2354 4103
-2861 -1650 1079
-4284 -2186 -894
-4375 -2648 2172
-3516 -2378 3393
-3703 -2175 1044
-2528 -1542 1022
-3421 -2047 1049
1750 200 4453
-4623 -3401 4854
-3351 -1976 655
-4183 -2545 1107
-3983 -2846 2960
-3736 -2778 3194
-3992 -3377 5117
-3397 -2668 3232
-3097 -2756 4194
-2887 -1699 189
-3585 -2413 1417
-3793 -2978 3091
4076 820 5864
-4241 -2948 1792
4411 764 6554
-3366 -3070 3881
-3739 -3198 3387
-152 -1755 5485
2285 34 4284
4464 776 6028
-4118 -3075 1926
-3289 -3206 3808
-4786 -3847 2926
2389 562 2613
-3389 -2483 1269
-3701 -2760 1497
3400 713 3838
-4309 -3267 1790
-5171 -3025 -382
-2978 -3202 3766
-3515 -3889 4661
-3221 -2448 1249
-3517 -3442 3334
-2230 -1814 1095
3483 633 3856
-3525 -3169 2404
-3680 -3142 2064
-2821 -1833 154
-3599 -3308 2501
209 -1928 4887
-3891 -2534 194
-3116 -2035 146
-3265 -2138 151
759 -1403 4277
-2129 -1904 1227
-526 -2433 4652
-3864 -3495 2255
-3356 -2923 1693
-3622 -3180 1846
-3459 -3041 1752
624 -1645 4365
-4642 -4836 3876
-134 -1784 3546
514 -1722 4264
-3258 -2849 1490
-3029 -2655 1381
1303 -2663 7046
-961 -2041 2803
-602 -3012 5168
370 -1867 4153
540 -3339 7211
-1079 -3360 5132
-3362 -4772 4909
1228 -2064 5484
694 -3334 7119
-2450 -2168 985
1368 -3004 7196
-2551 -3858 3894
-544 -3338 5333
1203 -2460 5782
-3275 -3979 3050
-4109 -5078 3919
1695 -3075 7155
855 -2008 4338
416 -2382 4414
1949 -2544 6373
2 -2299 3724
-24 -2326 3708
4235 1166 2825
935 -2031 4214
1154 -1826 4090
-3388 -3579 1840
-2111 -4259 4165
1377 -1252 3312
-247 -3359 4663
1292 -1717 3818
-3071 -3152 1374
-31 -3474 4870
169 -4154 5948
-3192 -3471 1544
417 -2448 3354
-2430 -1949 124
3905 1627 1599
-2199 -5883 4899
-2120 -2128 576
4621 -1881 6206
2408 -1677 3998
-2652 -3962 2122
-2722 -3960 1979
4017 -2670 6281
-423 -4952 4914
-3785 -3318 321
393 -3809 4281
447 -2198 2609
1564 -4059 5316
-3037 -6149 3632
2557 -2004 3991
-2011 -2239 553
1026 -3158 3763
-983 -2770 1816
-2860 -4378 1813
1948 -1479 2841
3796 -1127 3913
-1330 -4322 2854
947 -2478 2897
187 -4652 4174
-6006 -4168 -876
-6109 -4684 -531
-2863 -2339 -133
-5975 -4526 -591
591 -4058 3750
4085 -2909 5258
-2882 -3188 488
3067 -1181 3088
-2361 -5093 2303
3033 -3084 4485
-1439 -3653 1748
-1615 -3799 1707
3688 -2008 3978
3349 -2959 4410
-1239 -3523 1689
1106 -2464 2480
4541 -2216 4561
-1831 -6369 3225
3371 -1538 3287
-4486 -4429 103
-1255 -3818 1783
4107 -1890 3939
-848 -4551 2492
-1144 -3799 1779
-1270 -4692 2271
1514 -3328 3126
604 -4120 3033
-4095 -4084 17
-625 -4292 2302
-249 -4440 2596
3247 -2100 3306
3479 -1999 3360
-3008 -3564 304
3367 -1922 3220
-4072 -4420 150
4067 -2290 3839
2725 -5541 4918
4284 -2442 4007
4540 -2402 4088
4152 -2621 3956
5295 -2920 4760
-4735 -3299 -964
4451 -2634 4062
-249 -4992 2572
3487 -1699 2940
1424 -3510 2690
137 -4442 2418
2946 -3477 3498
269 -6635 3583
4068 -1875 3265
-523 -4102 1763
2771 -5658 4351
-451 -4170 1787
3519 -1873 2864
4841 -3773 4493
1475 -3802 2621
-2733 -3628 212
2200 -5819 3939
-332 -2878 1160
-2619 -4711 731
4162 -1960 3133
4837 -2670 3788
3161 -5391 4050
4553 -3306 3846
-199 -3013 1188
2762 -1985 2277
4773 -3307 3857
4618 -3366 3779
2602 -5665 3650
6831 727 2477
744 -4023 2006
1818 -3994 2509
4572 -4068 3931
4015 -2036 2828
1549 -4144 2389
4470 -2254 3123
4699 -4431 4034
1068 -2844 1605
4968 -4377 4093
1652 -4470 2456
4884 -4219 3957
4463 -2640 3148
4983 -4238 3953
4415 -2851 3171
2180 -3867 2409
-564 -3641 987
4782 -3290 3406
4416 -2030 2745
3715 -2321 2506
2985 -3404 2498
2630 -2110 1903
949 -3234 1454
-214 -7375 2179
1564 -3149 1690
3830 -2488 2521
2323 -3384 2072
1892 -6700 2829
1780 -3522 1835
3971 -5290 3326
4099 -3695 2912
1367 -5203 2070
-4812 -6142 -476
2031 -4343 2109
4555 -1818 2539
4476 -3549 2947
1544 -4760 1932
4916 -4003 3211
2030 -4888 2129
4129 -2323 2388
2397 -2364 1626
-2798 -3021 -482
1902 -3006 1550
2417 -3207 1798
2206 -4827 2074
1345 -4840 1675
2269 -3111 1666
3713 -3968 2454
2839 -2161 1674
2442 -5036 2118
4791 -1890 2419
2371 -4390 1922
2221 -6265 2226
2192 -4495 1820
100 -7584 1549
70 -5048 1012
1044 -6250 1624
-320 -6764 1135
3994 -2960 2155
5396 -4583 2989
2463 -6092 2035
2456 -4485 1726
3939 -2602 1980
2033 -5764 1708
4408 -4620 2430
4241 -1472 1868
349 -4281 754
2754 -4670 1689
5194 -4165 2521
-1808 -2653 -338
4770 -1562 2003
-904 -3080 43
5230 -4033 2447
5348 -4097 2481
2496 -4711 1474
4912 -5653 2461
3908 -2677 1731
2628 -5823 1585
4249 -4892 2068
1490 -5061 -1519
3301 -1416 -5530
-1441 -315 -7399
-1141 408 -4379
-444 7196 -3414
1146 6916 3158
-4742 -785 254
2811 -2562 1781
-188 628 -4007
-1613 159 -6955
-1307 944 -6592
-1657 894 -5899
5261 -833 -3764
3473 -919 -6598
281 33 4866
3558 4518 -4732
770 5205 -2534
1441 2777 -3316
4086 -2737 1623
5437 -4585 -2806
4958 -2991 -2047
3241 -4894 5433
-1872 3731 3862
-4563 658 -267
455 7160 675
414 -3156 -3170
-5459 5313 15
-3948 3356 1011
-6765 3322 1133
-3770 -2132 527
-4434 -2138 -4497
5772 -1054 1193
-76 -4198 -2425
3498 -2969 -3131
5009 812 -825
1139 -2204 -6512
1178 -1380 -6406
4640 3078 -4927
-4140 1269 -4705
-4458 1104 -2727
-3559 5795 -468
-6823 1754 1596
-5844 -702 586
-5462 -1741 -54
-1705 1433 6709
1752 209 4496
-2068 -2881 6267
2129 -1265 4333
-2589 -5652 -2310
5360 -2001 -3499
3615 3334 -4707
2163 4945 -2266
-1785 1222 6204
608 -2719 3277
5237 -4282 2879
5603 -3806 1047
3192 2174 -2845
-2013 5409 -1490
3466 -5203 2033
-4628 -2105 887
-5218 -2457 925
-4986 -2499 1075
3676 -5340 3785
268 7266 1177
3749 1958 -619
-91 -926 -6465
-4833 -880 -3786
-3088 1046 -3327
-2653 811 -2368
-6623 -1573 -2900
-3837 838 -1611
-7627 -1287 -643
-5089 -490 409
4834 4417 4272
-5470 -1907 3840
4334 -205 -1397
5447 -329 -2498
3424 -872 -3484
3636 -588 -3762
4084 -963 -6263
6228 1383 -4212
5911 1677 -5039
2840 981 -4242
1057 798 -3214
4703 -815 2744
389 3773 1773
-5221 -307 -5514
-4955 1176 -3787
-4747 633 -1894
4489 -3942 -3881
3573 651 -3626
-3046 -5145 -2421
3729 3713 -3617
-2587 -4781 -2173
-1536 -6937 -1252
-2681 -4000 2141
-224 -4169 -2565
-1686 -3758 1823
-92 -3198 -2376
251 -3417 -531
-381 -2972 1191
498 -2598 -3238
2968 97 -3959
2062 1066 -5829
3472 504 559
3899 -6514 1278
4041 -2678 653
4701 2276 1442
-1377 -5466 -2650
7209 -1247 -975
4012 1212 110
3998 -667 -5151
335 -1399 -6209
-5046 -2500 -4456
3442 3507 -1545
-829 2162 -2108
-2031 5192 -3309
-169 7518 -1585
-4140 4300 -1882
663 7068 923
-4134 6178 1982
2267 2843 2646
-5143 183 4415
-4733 -3813 2905
4827 -2762 4385
3526 -5186 2034
-3297 2105 -99
-3281 1454 -2655
-7201 1596 2418
4572 -5023 -3349
204 4372 5115
5841 -42 -2894
2670 -453 -2700
4189 -737 -4948
3821 -825 -6166
6000 1288 -4962
4078 1097 -4468
3246 2109 -6966
1942 -5998 -3517
-3626 -3152 -4335
938 -1378 -6474
-1193 2100 -4454
-1871 3121 -2430
-2649 4088 -1929
-2561 4750 -765
-3830 5950 -213
-5112 5382 235
-4107 4927 639
-4547 5096 3499
-5148 3747 4332
-1555 -3817 1831
2137 -4534 -2010
5479 546 -547
-3361 -3663 -4623
-3614 -1618 -1685
-3761 5478 -4346
955 6768 493
-5214 875 1921
-4300 1661 5655
-4221 991 6237
-1249 89 6283
661 -51 4745
-3812 -4028 5508
-1358 -3799 5374
3369 297 1448
-4492 -917 898
-7306 -2051 1379
-4053 -873 631
-6153 -1382 356
-3631 863 -205
-5031 1102 1660
1327 3672 -2041
-3650 -301 -1369
-7357 1660 -2562
-4851 -349 -1454
-4981 1010 -1000
-3498 220 -331
-2795 269 71
7820 -1194 821
7495 -1174 -1431
4779 1076 -648
-348 70 4801
-3235 -2161 5961
32 -1645 5419
4087 -1434 4207
4391 -2060 4230
4491 460 1591
-1534 1113 6196
-1047 390 5235
-643 -1559 5202
5971 -157 -3716
2169 -7159 601
1738 -5610 -1
-1000 -5726 -1809
1191 -2896 -2129
1735 -4121 -5100
-3510 4815 -4113
-2830 5864 -3611
-2703 3218 -2136
-3167 5926 -2979
-2946 5000 -2422
-3577 4660 -2567
-4968 5818 -2249
-2396 1939 -479
-2287 3010 -163
-4504 5218 34
-5266 4624 272
-6306 4511 449
-4540 5830 1468
-4577 3581 1366
312 -4912 4531
577 -6955 3125
1156 -5461 -459
2081 -6935 545
-3631 -2276 -3454
6639 -1709 -1099
3231 -3821 3174
-784 -1834 6037
3475 -143 -4640
2795 -5626 4203
-4062 -2858 -2710
-4544 -941 93
-4554 490 185
-4903 -3817 2789
-1116 -6286 -1481
-6821 1599 3198
-5480 2215 1922
-676 -387 -7818
-3151 4000 -5309
-5302 1469 5721
-3473 3901 -165
-4346 4871 600
-1099 2566 -4231
-4103 5191 694
-2427 3502 -191
1623 -1838 -3942
2069 -5506 791
-2221 6292 -3829
1390 2347 -6748
3159 -5255 1559
3428 -982 -4760
-1716 6183 1211
1787 918 -3460
2963 -110 -4280
2964 -223 -3986
-972 2846 3699
378 2 7186
3642 -4537 4158
105 559 5413
2991 -279 -3393
5087 -3298 -2441
4717 -5177 3858
5898 -3887 -2449
2788 -528 -2639
2474 -2515 2503
5082 -531 -4649
4460 -3995 3788
5370 -4518 2966
5942 -1975 -3343
5962 -2046 -3114
2586 4718 -3796
3364 -961 -1877
4343 -1148 -2386
6001 1185 -5152
4803 -1737 -1534
975 6359 1876
664 3703 2577
4816 -1432 -878
4975 -1351 -807
4185 -1717 2787
5387 997 -2273
5840 -1172 743
4578 1068 -813
3365 1072 1943
-4577 694 221
-6833 -826 400
-4847 -420 549
-7584 -931 742
-7599 -1036 784
-3308 -488 423
-6834 -820 1361
-4871 -691 938
-4680 -917 689
-3646 275 -482
-3765 200 -177
-4354 -178 95
-2531 6294 2414
-1339 6729 1760
-2506 6158 1940
-272 163 4049
-3208 -3973 -2341
4131 -706 -4968
-763 -1252 -6965
622 4193 -6671
-5004 5665 -1566
-4198 2809 5369
-4098 -1332 3382
-2063 -3967 4980
3605 -5113 3453
-6669 1682 4030
5546 1303 34
4685 1168 -407
5090 -1525 1699
6340 -1699 1688
4478 -728 -110
7107 -1347 -1043
4516 998 -664
7117 1532 -2648
6992 1944 -2888
5917 1539 -2948
4097 681 5502
5141 916 5249
5308 -1175 -1352
2039 -444 -398
4574 -956 -1799
3094 -669 -930
4249 -557 -1456
6002 -1111 -3067
1560 -297 -1042
4827 1704 -3332
4115 1933 -4263
3539 1710 -4164
2210 261 5975
638 114 1068
2619 -1015 2345
2885 -1193 2806
2984 -1361 2910
5370 -1126 -6012
3767 -607 -3899
3661 -344 -4974
2828 1365 -4016
65 616 5302
436 403 4697
422 470 -1770
-295 263 2659
31 -1573 5182
873 2291 -7829
1042 -774 -7027
-3124 -2148 5823
-17 -62 -1088
-984 1292 -4942
-365 255 -917
-3335 -1981 4671
-1220 -265 -3306
-4342 2471 -6756
-4658 1816 -4413
-4836 1959 -4349
-4381 -1351 3300
-3306 -1089 2877
-4879 -879 -4547
-3131 960 -2778
-6446 2448 -5267
-2478 770 -1879
-5063 1254 -3097
-4441 1414 -3213
-2432 911 -1878
-5482 1606 -2630
-3948 824 -1536
-1292 256 -320
-4197 941 -456
-8060 2011 -202
-5288 995 1142
-5176 -1167 770
-3684 -1187 1809
-5499 -927 -3184
-3966 -575 -2665
-4628 -623 -2672
-5338 -884 -2439
-8101 -1363 -687
-2837 -615 -285
-4197 -894 380
-3750 -873 530
5547 713 3234
932 -424 1206
